YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201603,103734,620160,3,3.29,"NW","SANTO",32.6373,-98.2551,3238238,9815306
201603,103734,620160,4,3.64,"NW","SANTO",32.6369,-98.2646,3238214,9815876
201603,103734,620161,1,0,"N","MINERAL WELLS",32.8,-98.1,3248000,986000
201603,103734,620161,2,.06,"SSE","(MWL)MINERAL WELLS A",32.7793,-98.0695,3246758,984170
201603,103734,620161,3,.43,"SE","SANTO",32.5955,-98.215,3235730,9812900
201603,103734,620161,4,3.06,"E","LAKE PALO PINTO",32.6284,-98.2775,3237704,9816650
201603,103734,620162,1,0,"N","LONE CAMP",32.7,-98.27,3242000,9816200
201603,103734,620162,2,1.1,"E","LONE CAMP",32.6995,-98.2511,3241970,9815066
201603,103734,620162,3,3.72,"SSE","LONE CAMP",32.6476,-98.255,3238856,9815300
201603,103734,620162,4,3.35,"ENE","LAKE PALO PINTO",32.647,-98.2761,3238820,9816566
201603,103734,620320,1,3.32,"W","PARADISE",33.1584,-97.7066,339504,9742396
201603,103734,620320,2,.87,"NW","PARADISE",33.1586,-97.6611,339516,9739666
201603,103734,620320,3,1.29,"SW","PARADISE",33.137,-97.6659,338220,9739954
201603,103734,620320,4,3.41,"WSW","PARADISE",33.1381,-97.7073,338286,9742438
201603,103734,620321,1,3.14,"NNW","COTTONDALE",33.1142,-97.7328,336852,9743968
201603,103734,620321,2,3.05,"N","COTTONDALE",33.1142,-97.7219,336852,9743314
201603,103734,620321,3,2.31,"N","COTTONDALE",33.103,-97.7268,336180,9743608
201603,103734,620321,4,2.6,"NNW","COTTONDALE",33.1051,-97.7364,336306,9744184
201603,103734,620323,1,2.65,"SE","HORN HILL",31.5411,-96.6004,3132466,9636024
201603,103734,620323,2,2.46,"W","GROESBECK",31.532,-96.5618,3131920,9633708
201603,103734,620323,3,2.84,"WSW","GROESBECK",31.5196,-96.5667,3131176,9634002
201603,103734,620323,4,3.54,"SSE","HORN HILL",31.5249,-96.6016,3131494,9636096
201603,103734,620324,1,1.3,"N","MEXIA MUNI ARPT",31.6888,-96.4682,3141328,9628092
201603,103734,620324,2,1.39,"NNE","MEXIA MUNI ARPT",31.688,-96.4595,3141280,9627570
201603,103734,620324,3,1.11,"NE","MEXIA MUNI ARPT",31.6819,-96.4572,3140914,9627432
201603,103734,620324,4,.71,"NNE","MEXIA MUNI ARPT",31.6799,-96.4669,3140794,9628014
201603,103734,620467,1,.91,"NW","ROUND PRAIRIE",32.04,-96.19,322400,9611400
201603,103734,620467,2,1.83,"S","RURAL SHADE",32.0238,-96.1342,321428,968052
201603,103734,620467,3,3.81,"SE","ROUND PRAIRIE",31.9889,-96.1366,3159334,968196
201603,103734,620467,4,1.72,"S","ROUND PRAIRIE",32.0052,-96.1832,32312,9610992
201603,103734,620468,1,.81,"NW","MC CLANAHAN",31.3584,-96.8397,3121504,9650382
201603,103734,620468,2,.39,"ENE","MC CLANAHAN",31.3522,-96.8239,3121132,9649434
201603,103734,620468,3,.83,"ENE","MARLIN ARPT",31.3332,-96.8365,3119992,9650190
201603,103734,620468,4,1.59,"SW","MARLIN ARPT",31.3158,-96.8713,3118948,9652278
201603,103734,620468,5,1.75,"W","MARLIN ARPT",31.3273,-96.8795,3119638,9652770
201603,103734,620469,1,.69,"S","KIRK",31.57,-96.73,3134200,9643800
201603,103734,620469,2,1.12,"SE","HORN HILL",31.5576,-96.6179,3133456,9637074
201603,103734,620469,3,2.51,"SE","LAVENDER",31.5095,-96.6347,3130570,9638082
201603,103734,620469,4,1.49,"N","BEN HUR",31.5213,-96.7346,3131278,9644076
201603,103734,620470,1,3.65,"SSE","PAYNE SPRINGS",32.2311,-96.0262,3213866,961572
201603,103734,620470,2,3,"N","MALAKOFF",32.2134,-96.0205,3212804,961230
201603,103734,620470,3,2.57,"NNW","MALAKOFF",32.2051,-96.0346,3212306,962076
201603,104444,625644,3,2.12,"NNE","OAK GROVE",34.9981,-92.6851,3459886,9241106
201603,104444,625644,4,2.92,"NW","OAK GROVE",34.9966,-92.7401,3459796,9244406
201603,104444,625645,1,4.12,"S","BURTSELL",33.8908,-93.3084,3353448,9318504
201603,104444,625645,2,3.2,"W","BRITTS",33.8916,-93.2849,3353496,9317094
201603,104444,625645,3,4.63,"SW","BRITTS",33.8536,-93.2884,3351216,9317304
201603,104444,625645,4,5.56,"SW","BRITTS",33.8536,-93.3093,3351216,9318558
201603,104444,625646,1,3.59,"E","CADDO VLY",34.1847,-93.0075,3411082,93450
201603,104444,625646,2,1.43,"ESE","TUPELO",34.0744,-92.9759,344464,9258554
201603,104444,625646,3,1.17,"S","GUM SPGS",34.063,-93.0803,343780,934818
201603,104444,625646,4,1.33,"NE","DEGRAY",34.1926,-93.1325,3411556,937950
201603,104444,625647,1,2.79,"WNW","KENT",33.6387,-92.8674,3338322,9252044
201603,104444,625647,2,2.13,"N","KENT",33.6605,-92.8262,3339630,9249572
201603,104444,625647,3,3.72,"ENE","FRENCHPORT",33.4877,-92.7191,3329262,9243146
201603,104444,625647,4,1.19,"NNW","FRENCHPORT",33.4854,-92.7892,3329124,9247352
201603,104444,625648,1,.79,"WSW","RIVERSIDE",35.2759,-91.2431,3516554,9114586
201603,104444,625648,2,.22,"SSW","RIVERSIDE",35.2769,-91.2312,3516614,9113872
201603,104444,625648,3,.83,"NW","GRAYS",35.2297,-91.2387,3513782,9114322
201603,104444,625648,4,1.24,"SSW","CAVELL",35.2332,-91.2576,3513992,9115456
201603,104444,625649,1,4.91,"WNW","AUGUSTA",35.3124,-91.4475,3518744,9126850
201603,104444,625649,2,1.79,"SSW","FITZHUGH",35.3258,-91.3314,3519548,9119884
201603,104444,625649,3,2,"WNW","GREGORY",35.1661,-91.3596,359966,9121576
201603,104444,625649,4,5.91,"NW","MC CLELLAND",35.1503,-91.4845,359018,9129070
201603,104444,625650,1,3.31,"W","JEFFRIES",34.7214,-91.3383,3443284,9120298
201603,104444,625650,2,2.21,"NW","DUNCAN",34.644,-91.2758,3438640,9116548
201603,104444,625650,3,1.52,"E","ROE",34.6316,-91.3534,3437896,9121204
201603,104444,625650,4,5.48,"N","CLARENDON MUNI ARPT",34.7281,-91.3836,3443686,9123016
201603,104446,625653,1,8.11,"NNW","BURR FERRY",31.1714,-93.5692,3110284,9334152
201603,104446,625653,2,31.39,"SW","KNIGHT",30.56,-93.7724,3033600,9346344
201603,104446,625653,3,66.65,"SSW","KNIGHT",29.9967,-93.7738,2959802,9346428
201603,104446,625653,4,50.57,"S","KNIGHT",30.1987,-93.5939,3011922,9335634
201603,104446,625653,5,6.65,"SSW","KNIGHT",30.8387,-93.5101,3050322,9330606
201603,104446,625653,6,7.72,"W","VERNON LAKE",31.1965,-93.5005,3111790,9330030
201603,104446,625661,1,27,"NNW","SHEAR",31.1712,-93.5699,3110272,9334194
201603,104446,625661,2,16.56,"SSW","BANCROFT",30.3588,-93.8013,3021528,9348078
201603,104446,625661,3,34.55,"SSW","HELME",29.9848,-93.7848,2959088,9347088
201603,104446,625661,4,16.34,"SSW","HELME",30.1975,-93.5925,3011850,9335550
201603,104446,625661,5,3.57,"NW","NEALE",30.8223,-93.5046,3049338,9330276
201603,104446,625661,6,26.83,"NNW","SHEAR",31.1929,-93.4964,3111574,9329784
201603,104446,625681,1,48.5,"N","DE QUINCY ARPT",31.1717,-93.5692,3110302,9334152
201603,104446,625681,2,7.99,"W","STARKS",30.3208,-93.804,3019248,9348240
201603,104446,625681,3,14.69,"SSW","TOOMEY",29.9907,-93.782,2959442,9346920
201603,104446,625681,4,1.78,"SE","TOOMEY",30.1524,-93.6282,309144,9337692
201603,104446,625681,5,24.57,"N","DE QUINCY ARPT",30.8294,-93.5074,3049764,9330444
201603,104446,625681,6,49.59,"N","DE QUINCY ARPT",31.1941,-93.5143,3111646,9330858
201603,104456,625751,1,2.7,"ESE","HUBBARD CREEK LAKE",32.8,-98.96,3248000,9857600
201603,104456,625752,1,1.67,"S","PRIMROSE",32.4063,-95.5949,3224378,9535694
201603,104456,625753,1,2.38,"NNE","PRIMROSE",32.46,-95.58,3227600,9534800
201603,104456,625754,1,2.38,"NNE","PRIMROSE",32.46,-95.58,3227600,9534800
201603,104456,625755,1,0,"N","PARADISE",33.15,-97.65,339000,9739000
201603,104456,625756,1,0,"N","KERENS",32.13,-96.23,327800,9613800
201603,104456,625758,1,1.19,"ENE","METCALF GAP",32.7239,-98.41,3243434,9824600
201603,104456,625759,1,13,"NNW","GORDON",32.7238,-98.4555,3243428,9827330
201603,104456,625760,1,6,"N","WEATHERFORD",32.8568,-97.8,3251408,9748000
201603,104456,625761,1,2.9,"W","WEATHERFORD",32.77,-97.85,3246200,9751000
201603,104456,625762,1,3.75,"WSW","WEATHERFORD",32.75,-97.86,3245000,9751600
201603,104456,625763,1,6,"N","WEATHERFORD",32.8568,-97.8,3251408,9748000
201603,104456,625764,1,1.73,"WSW","(FWH)CARSWELL AFB FT",32.761,-97.4777,3245660,9728662
201603,104456,625765,1,2.23,"SW","WHEATLAND",32.6,-97.55,3236000,9733000
201603,104456,625766,1,0,"N","CROWLEY",32.58,-97.32,3234800,9719200
201603,104456,625767,1,0,"N","CROWLEY",32.58,-97.32,3234800,9719200
201603,104456,625768,1,0,"N","BURLESON",32.53,-97.32,3231800,9719200
201603,104456,625769,1,.54,"SSW","GORMAN",32.2125,-98.6828,3212750,9840968
201603,104456,625770,1,1.36,"WNW","FT WORTH RUSSELL ARP",32.6567,-97.342,3239402,9720520
201603,104456,625771,1,1.31,"SW","CROWLEY",32.5652,-97.334,3233912,9720040
201603,104456,625772,1,0,"N","JOSHUA",32.47,-97.38,3228200,9722800
201603,104456,625773,1,2.48,"NE","BISBEE",32.6264,-97.1711,3237584,9710266
201603,104456,625774,1,3,"SSW","OLIN",31.83,-98.12,3149800,987200
201603,104456,625775,1,2.76,"N","EGAN",32.49,-97.3,3229400,9718000
201603,104456,625776,1,2.42,"SSW","SEMINARY HILL",32.6478,-97.3962,3238868,9723772
201603,104456,625777,1,9,"N","HAMILTON",31.8303,-98.12,3149818,987200
201603,104456,625778,1,2.15,"SW","DALLAS",32.7513,-96.8096,3245078,9648576
201603,104456,625779,1,2.73,"SSE","LILLIAN",32.4635,-97.1823,3227810,9710938
201603,104456,625780,1,0,"N","VENUS",32.43,-97.12,3225800,977200
201603,104456,625781,1,0,"N","MIDLOTHIAN",32.48,-96.98,3228800,9658800
201603,104456,625782,1,4.03,"NE","HAMILTON",31.74,-98.07,3144400,984200
201603,104456,625783,1,2,"S","LILLIAN",32.4711,-97.2,3228266,9712000
201603,104458,625757,1,27.48,"NNE","VILLAGE MILLS",30.8293,-94.1789,3049758,9410734
201603,104458,625757,2,21.67,"NNE","FRESENIUS",30.6439,-94.0334,3038634,942004
201603,104458,625757,3,12.08,"SE","LOEB",30.0585,-94.0347,303510,942082
201603,104458,625757,4,3.54,"NNE","LOEB",30.2236,-94.1487,3013416,948922
201603,104458,625788,1,1.76,"SSE","DAM RES",30.8257,-94.1913,3049542,9411478
201603,104458,625788,2,25.54,"S","FRED",30.201,-94.1446,3012060,948676
201603,104458,625788,3,32.49,"S","FRED",30.1072,-94.0732,306432,944392
201603,104458,625788,4,8.85,"E","SPURGER",30.6664,-94.032,3039984,941920
201603,104458,625791,1,3.72,"WSW","BEECH GROVE",30.8321,-94.1892,3049926,9411352
201603,104458,625791,2,9.6,"SSW","EVADALE",30.2224,-94.1336,3013344,948016
201603,104458,625791,3,21.32,"S","EVADALE",30.0431,-94.0334,302586,942004
201603,104458,625791,4,2.65,"S","MT UNION",30.6617,-94.032,3039702,941920
201603,104458,625792,1,46.82,"NNW","PINE FOREST",30.8422,-94.1968,3050532,9411808
201603,104458,625792,2,32.07,"NNW","PINE FOREST",30.6345,-94.1391,3038070,948346
201603,104458,625792,3,4.64,"WNW","ROSE CITY",30.1357,-94.1158,308142,946948
201603,104458,625792,4,2.25,"S","ROSE CITY",30.068,-94.0567,304080,943402
201603,104458,625792,5,12.9,"N","PINE FOREST",30.3652,-94.0574,3021912,943444
201603,104458,625792,6,31.68,"NNW","MAURICEVILLE",30.6593,-94.0224,3039558,941344
201603,104459,625750,1,1,"W","IDAHO FALLS",43.48,-112.05,4328800,1123000
201603,104462,625798,1,1.59,"NW","RIVERSIDE",35.2969,-91.249,3517814,9114940
201603,104462,625798,2,1.87,"NE","RIVERSIDE",35.3001,-91.2078,3518006,9112468
201603,104462,625798,3,.71,"SSW","GRAYS",35.2109,-91.236,3512654,9114160
201603,104462,625798,4,.94,"SE","REVEL",35.2216,-91.2669,3513296,9116014
201603,104462,625799,1,2.85,"WNW","AUGUSTA",35.2933,-91.4179,3517598,9125074
201603,104462,625799,2,1.83,"NNW","AUGUSTA",35.3034,-91.3853,3518204,9123118
201603,104462,625799,3,2.89,"S","RUFFWOOD",35.2283,-91.3671,3513698,9122026
201603,104462,625799,4,3.67,"SW","RUFFWOOD",35.2289,-91.4111,3513734,9124666
201603,104462,625800,1,2.47,"WNW","CLARENDON",34.699,-91.3369,3441940,9120214
201603,104462,625800,2,2.16,"NNW","CLARENDON",34.7083,-91.316,3442498,9118960
201603,104462,625800,3,1.63,"S","CLARENDON",34.6564,-91.2988,3439384,9117928
201603,104462,625800,4,2.34,"SW","CLARENDON",34.6576,-91.3307,3439456,9119842
201603,104463,625801,1,1.36,"WNW","RIVERSIDE",35.2891,-91.2514,3517346,9115084
201603,104463,625801,2,.71,"NE","RIVERSIDE",35.2874,-91.2212,3517244,9113272
201603,104463,625801,3,.53,"SSW","PATTERSON",35.2434,-91.2349,3514604,9114094
201603,104463,625801,4,.46,"SW","CAVELL",35.2454,-91.2559,3514724,9115354
201603,104463,625802,1,2.84,"WNW","AUGUSTA",35.2927,-91.4179,3517562,9125074
201603,104463,625802,2,1.67,"NE","AUGUSTA",35.2984,-91.3506,3517904,9121036
201603,104463,625802,3,4.4,"S","RUFFWOOD",35.2064,-91.3664,3512384,9121984
201603,104463,625802,4,4.69,"SW","RUFFWOOD",35.2166,-91.4214,3512996,9125284
201603,104470,625832,1,.6,"SE","ECHO",31.113,-92.244,316780,9214640
201603,104470,625832,2,1.31,"WSW","PINEVILLE",31.3097,-92.4486,3118582,9226916
201603,104470,625832,3,.57,"NNW","BOYCE",31.3878,-92.6834,3123268,9241004
201603,104470,625832,4,3.75,"NE","LENA",31.5072,-92.7335,3130432,9244010
201604,104447,625657,2,.47,"NNW","NEW HARMONY",38.1365,-87.9327,388190,8755962
201604,104447,625657,3,1.74,"N","NEW HARMONY",38.1551,-87.927,389306,8755620
201604,104447,625657,4,1.77,"NNE","NEW HARMONY",38.1529,-87.9157,389174,8754942
201604,104447,625658,1,1.72,"NNE","HAZLETON",38.503,-87.5179,3830180,8731074
201604,104447,625658,2,1.23,"NNW","HAZLETON",38.4961,-87.5398,3829766,8732388
201604,104447,625658,3,0,"N","HAZLETON",38.48,-87.53,3828800,8731800
201604,104447,625658,4,1.17,"ENE","HAZLETON",38.4853,-87.5095,3829118,8730570
201604,104447,625658,5,1.25,"WSW","GIRO",38.4939,-87.4917,3829634,8729502
201604,104447,625663,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
201604,104447,625663,2,1.46,"WNW","PETERSBURG",38.51,-87.3037,3830600,8718222
201604,104447,625663,3,1.18,"N","PETERSBURG",38.5168,-87.2763,3831008,8716578
201604,104447,625663,4,4.02,"NE","PETERSBURG",38.5397,-87.2258,3832382,8713548
201604,104447,625663,5,4.13,"NE","PETERSBURG",38.5378,-87.2208,3832268,8713248
201604,104450,625697,1,.54,"E","EVANSVILLE",37.98,-87.54,3758800,8732400
201604,104450,625697,2,.93,"SSE","HARWOOD",37.9874,-87.5743,3759244,8734458
201604,104450,625697,3,1.41,"WSW","EVANSVILLE",37.9712,-87.5734,3758272,8734404
201604,104450,625697,4,.82,"SE","EVANSVILLE",37.9706,-87.541,3758236,8732460
201604,104504,626065,1,4.74,"SW","EADS",38.43,-102.84,3825800,10250400
201604,104504,626067,1,0,"N","EADS",38.48,-102.78,3828800,10246800
201604,104504,626069,1,4.84,"N","EADS",38.55,-102.78,3833000,10246800
201604,104504,626070,1,2.07,"S","EADS",38.45,-102.78,3827000,10246800
201604,104504,626071,1,5.53,"S","CAMPO",37.02,-102.58,371200,10234800
201604,104504,626073,1,7.59,"SSW","EADS",38.3743,-102.8185,3822458,10249110
201604,104504,626073,2,4.16,"SSW","EADS",38.4299,-102.8225,3825794,10249350
201604,104504,626074,1,5.43,"SSW","EADS",38.4046,-102.8083,3824276,10248498
201604,104504,626074,2,4.95,"SSW","EADS",38.4118,-102.8082,3824708,10248492
201604,104504,626076,1,4.59,"NE","MC CLAVE",38.1773,-102.7907,3810638,10247442
201604,104504,626076,2,5.14,"NE","MC CLAVE",38.1852,-102.7865,3811112,10247190
201604,104504,626078,1,3.07,"E","EADS",38.4773,-102.7234,3828638,10243404
201604,104504,626078,2,3.44,"ENE","EADS",38.4944,-102.7191,3829664,10243146
201604,104520,626153,1,7.81,"E","STUART",27.2135,-80.1238,2712810,807428
201604,104550,626242,1,1.38,"N","FELLSMERE",27.79,-80.6,2747400,8036000
201604,104553,626264,1,0,"N","BELLFLOWER",40.33,-88.52,4019800,8831200
201604,104553,626265,1,0,"SW","FOOSLAND",40.37,-88.42,4022200,8825200
201604,104553,626267,1,1.07,"E","NEOGA",39.32,-88.43,3919200,8825800
201604,104553,626268,1,4,"N","FISHER",40.3779,-88.35,4022674,8821000
201604,104555,626271,1,2,"S","SULLIVAN",39.5711,-88.62,3934266,8837200
201604,104555,626272,1,1.48,"NNW","GAYS",39.47,-88.51,3928200,8830600
201604,104555,626273,1,0,"E","PARIS",39.62,-87.7,3937200,8742000
201604,104555,626274,1,0,"E","PARIS",39.62,-87.7,3937200,8742000
201604,104555,626277,1,0,"N","PAWNEE",39.58,-89.58,3934800,8934800
201604,104555,626278,1,0,"N","FLORA",38.67,-88.48,3840200,8828800
201604,104555,626279,1,0,"N","XENIA",38.63,-88.63,3837800,8837800
201604,104555,628343,1,2.61,"SSE","EDGAR CTY ARPT PARIS",39.6632,-87.6589,3939792,8739534
201604,104555,628343,2,3.96,"S","LOGAN",39.6727,-87.5967,3940362,8735802
201604,104555,628343,3,5.86,"NNE","VERMILION",39.6566,-87.5328,3939396,8731968
201604,104555,628343,4,3.15,"NE","VERMILION",39.6072,-87.5326,3936432,8731956
201604,104555,628343,5,1.3,"NW","VERMILION",39.5923,-87.5984,3935538,8735904
201604,104555,628343,6,.6,"NW","PARIS STEWART ARPT",39.5855,-87.7087,3935130,8742522
201604,104555,628343,7,.99,"SW","PARIS",39.6086,-87.7113,3936516,8742678
201604,104555,628347,1,2.89,"S","ALLENVILLE",39.5082,-88.5336,3930492,8832016
201604,104555,628347,2,1.42,"NNE","COLES",39.5394,-88.4714,3932364,8828284
201604,104555,628347,3,1.65,"SSE","COLES",39.4972,-88.471,3929832,8828260
201604,104555,628347,4,2.05,"NNW","GAYS",39.4749,-88.5209,3928494,8831254
201604,104555,628377,1,4.73,"SW","COOKS MILLS",39.5394,-88.4714,3932364,8828284
201604,104555,628377,2,2.23,"SW","COOKS MILLS",39.5576,-88.4302,3933456,8825812
201604,104555,628377,3,4.48,"WNW","MATTOON",39.5124,-88.4427,3930744,8826562
201604,104555,628377,4,5.38,"NNW","MAGNET",39.4972,-88.471,3929832,8828260
201604,104556,626283,1,4.12,"S","ALTAMONT",39.0114,-88.7644,39684,8845864
201604,104556,626283,2,4.09,"S","ALTAMONT",39.0117,-88.7635,39702,8845810
201604,104556,626284,1,1.8,"N","OLNEY",38.756,-88.0792,3845360,884752
201604,104556,626284,2,1.88,"N","OLNEY",38.7572,-88.0787,3845432,884722
201604,104556,626285,1,3,"SW","EFFINGHAM",39.0893,-88.5696,395358,8834176
201604,104556,626286,1,3,"E","SMITHFIELD",40.47,-90.2229,4028200,9013374
201604,104556,626288,1,0,"N","PAWNEE",39.58,-89.58,3934800,8934800
201604,104556,626290,1,0,"S","DIVERNON",39.57,-89.67,3934200,8940200
201604,104556,626291,1,0,"SW","CANTON",40.57,-90.03,4034200,901800
201604,104556,626292,1,0,"S","ALTAMONT",39.07,-88.75,394200,8845000
201604,104556,626293,1,0,"W","MONTROSE",39.17,-88.37,3910200,8822200
201604,104556,626295,1,0,"N","TUSCOLA",39.8,-88.28,3948000,8816800
201604,104557,626289,1,6.25,"S","JUPITER IS",26.98,-80.11,2658800,806600
201604,104557,626300,1,.83,"SSW","HOBE SOUND",27.0595,-80.1364,273570,808184
201604,104558,626297,1,1.85,"NW","TEQUESTA",26.98,-80.11,2658800,806600
201604,104559,629055,1,2.84,"S","TULSA",36.1097,-95.9402,366582,9556412
201604,104559,629056,1,0,"N","PAWHUSKA",36.67,-96.33,3640200,9619800
201604,104559,629057,1,3,"NE","COPAN",36.9307,-95.8916,3655842,9553496
201604,104559,629058,1,2.66,"NW","OKESA",36.75,-96.16,3645000,969600
201604,104559,629059,1,1.35,"E","BARTLESVILLE",36.7473,-95.9759,3644838,9558554
201604,104559,629060,1,.75,"SE","HI WAY ARPT",36.7725,-95.9603,3646350,9557618
201604,104559,629061,1,.98,"SSW","DEWEY",36.7864,-95.9348,3647184,9556088
201604,104559,629062,1,.41,"SW","DEWEY",36.7958,-95.9352,3647748,9556112
201604,104559,629063,1,.5,"ENE","SHIDLER ARPT",36.7818,-96.6612,3646908,9639672
201604,104559,629064,1,.62,"SE","SOUTH COFFEEVILLE AR",36.994,-95.6216,3659640,9537296
201604,104559,629065,1,3.06,"NNE","PEARSONIA",36.8405,-96.4278,3650430,9625668
201604,104559,629068,1,4,"S","SILVER CITY",36.0221,-96.5,361326,9630000
201604,104559,629078,1,.57,"SSE","KELLYVILLE",35.9428,-96.215,3556568,9612900
201604,104559,629081,1,.84,"W","SAPULPA",35.998,-96.1148,3559880,966888
201604,104559,629082,1,.46,"NNW","MOYERS",34.3261,-95.6535,3419566,9539210
201604,104559,629083,1,10,"SE","NASHOBA",34.3777,-95.0959,3422662,955754
201604,104559,629084,1,10,"SSE","BOSWELL",33.8963,-95.8032,3353778,9548192
201604,104560,629095,1,1.93,"W","BROKEN ARROW ARPK",36.0463,-95.9042,362778,9554252
201604,104560,629098,1,.65,"W","BRISTOW",35.8291,-96.3915,3549746,9623490
201604,104560,629101,1,.72,"SSE","CLEVELAND",36.31,-96.4663,3618600,9627978
201604,104560,629104,1,.55,"W","NELAGONEY",36.63,-96.24,3637800,9614400
201604,104560,629108,1,.65,"SW","RED FORK",36.0925,-96.037,365550,962220
201604,104560,629117,1,1.63,"WNW","WEST TULSA",36.1587,-96.0471,369522,962826
201604,104560,629118,1,.96,"NE","BOZARTH",36.0886,-96.0064,365316,96384
201604,104560,629120,1,.46,"ESE","SPERRY",36.2972,-95.9924,3617832,9559544
201604,104560,629122,1,2.55,"ENE","COPAN",36.9099,-95.8855,3654594,9553130
201604,104560,629123,1,4.38,"NNE","BROKEN ARROW",36.1102,-95.7553,366612,9545318
201604,104560,629124,1,3,"NNE","HANNA",35.2401,-95.8597,3514406,9551582
201604,104560,629125,1,1.77,"SW","WELLS",35.3104,-95.5903,3518624,9535418
201604,104560,629126,1,.32,"N","FOYIL",36.4347,-95.5196,3626082,9531176
201604,104560,629127,1,3,"S","CHECOTAH",35.3866,-95.52,3523196,9531200
201604,104560,629128,1,2,"NW","HUGO",34.0405,-95.5447,342430,9532682
201604,104560,629130,1,.85,"E","RATTAN",34.2014,-95.4053,3412084,9524318
201604,104560,629132,1,0,"N","PORTER",35.87,-95.52,3552200,9531200
201604,104560,629133,1,1.38,"N","SPENCERVILLE",34.15,-95.35,349000,9521000
201604,104560,629134,1,.39,"E","RATTAN",34.2001,-95.4132,3412006,9524792
201604,104560,629139,1,6,"S","ELDON",35.8432,-94.83,3550592,9449800
201604,104560,629141,1,.48,"NE","JAY",36.4257,-94.795,3625542,9447700
201604,104560,629143,1,5,"W","STILWELL",35.82,-94.7193,3549200,9443158
201604,104560,629144,1,.76,"NW","COWLINGTON",35.3091,-94.7876,3518546,9447256
201604,104560,629146,1,8,"E","JAY",36.42,-94.6561,3625200,9439366
201604,104560,629148,1,1,"W","SPIRO",35.23,-94.6477,3513800,9438862
201604,104560,629150,1,1.64,"WNW","WYANDOTTE",36.8053,-94.759,3648318,9445540
201604,104560,629153,1,0,"N","STILWELL",35.82,-94.63,3549200,9437800
201604,104560,629154,1,0,"N","POTEAU",35.05,-94.62,353000,9437200
201604,104560,632396,1,8.45,"SE","GRAY HORSE",36.454,-96.5556,3627240,9633336
201604,104560,632396,2,8.11,"NW","HOMINY",36.496,-96.5113,3629760,9630678
201604,104560,632401,1,6.58,"NW","HOMINY ARPT",36.5072,-96.4493,3630432,9626958
201604,105387,632358,1,2.51,"SW","GURABO",18.2482,-66.0006,1814892,6636
201604,105387,632358,2,3.05,"WSW","GURABO",18.2473,-66.0098,1814838,66588
201604,105387,632358,3,2.94,"WSW","GURABO",18.2499,-66.0094,1814994,66564
201604,105387,632358,4,2.48,"WSW","GURABO",18.251,-66.002,1815060,66120
